PC1,PC2,PC3,label
0.005737478162191967,0.010587994258136299,-0.04905383340967975,culture
0.04845538299097734,-0.018215831216329765,-0.02609718828531352,culture
-0.009203102822907165,-0.01175628277808864,0.009902916209199754,culture
0.04396184192292779,0.25140772279307466,-0.056470077634441826,culture
0.012212744194329573,-0.0009082621607040206,-0.0006386079309404584,culture
-0.031017059525911356,-0.026654157902385504,-0.03846319245327803,culture
0.03249823134756142,0.36740628701758915,-0.04913953957616203,culture
0.05175163492556089,0.38193482013930763,-0.06906324397224661,culture
-0.13478947823347584,-0.0049505772484435984,-0.016230151803327136,culture
-0.03222926018198076,0.030387641446083514,0.03521648748841617,culture
0.09422237871563853,0.3279915154222377,-0.050999491297397004,culture
0.04709357733860279,-0.035549427697126525,-0.059576714757137335,culture
-0.046498847676407835,-0.029866924636942727,-0.015127777429933641,culture
0.0064915004569624304,0.001458401787121936,0.003110977892365259,culture
0.01510086396003026,-0.020380875472102662,-0.03576718192735862,culture
0.025703311438327225,-0.03577355982285182,-0.023849380115196838,culture
-0.0346879058060877,0.014290003031949002,-0.012508449677913985,culture
0.07032528832734054,-0.045434239752273,-0.03714048571486554,culture
-0.06526658236387771,-0.003849486570914542,0.00034861196430997326,culture
0.04582494911431923,0.00401693277426926,-0.004694540692599612,culture
0.09896237547506052,0.40973462446613496,-0.05057703213438029,culture
0.033238665769278766,0.05200520239460979,0.007765156088376702,culture
0.04402997271842839,0.4107998197239083,-0.054622692138223156,culture
-0.028750844444291313,-0.037822039415083275,-0.03688604476370783,culture
-0.0009224055422602707,0.3451234322421551,-0.006121391178066185,culture
0.05227014651118254,0.3974640549060857,-0.024969555564058107,culture
0.007485909596406777,-0.026030768801419375,-0.032562506465462576,culture
-0.11541875600760193,-0.023401414752848834,-0.00419171284722986,culture
-0.018388681610855374,-0.005483180139623461,-0.05099190240011163,culture
0.00889582582773742,-0.009604326475185505,-0.036535545325435244,culture
0.0524186347009502,-0.011540747715932137,-0.014156508817450402,news
-0.350413179377854,-0.015689984498395246,-0.008429248032975699,news
-0.018607825643418036,-0.05127637179287643,-0.051114872946821203,news
0.04614299329236177,-0.050671480294739106,-0.063601490537676,news
0.012780126834187678,-0.01633827650653511,-0.017811902127193805,news
-0.32553744616004826,-0.03390816175970922,0.024501371203616937,news
0.0608115073033794,-0.07413838505424163,-0.08134423495006601,news
0.016673068965208274,-0.050935711082109314,-0.06192257990672349,news
0.030310056924546608,-0.07515836826983151,-0.06188147251318505,news
-0.3962402717955522,-0.016848806795662447,0.010108948515548138,news
-0.006160766943858824,-0.019116948789075508,-0.024784246048306396,news
-0.14735554231335612,-0.030766603105922996,-0.005905732615386947,news
-0.3845644347738438,0.014186421780721587,0.05251112765222791,news
-0.180816561395571,-0.022902681715009088,0.00045696847248110186,news
0.0545455387752476,-0.07983464872219997,-0.07869867134444547,news
-0.04605510288155183,-0.05699890300568573,-0.04356006989473145,news
-0.3182328912224136,0.0382780282299901,-0.008198645788351045,news
-0.02940010351057585,-0.05669706468749486,-0.03473655240965942,news
-0.08344552191252316,-0.03727165795263191,-0.0015617857828648066,news
-0.42443185401119027,-0.02602200900516384,0.030167657930019808,news
-0.04645511242406847,-0.04638992329190922,-0.03914774927776651,news
-0.2708713311745328,0.036095731689008904,-0.005642037218912706,news
-0.2357829334987251,-0.014566568457368858,0.001330550577445203,news
-0.2922394547540976,-0.015503283915020167,-0.025141183905562615,news
0.10355518052702242,-0.05376721736628342,-0.07520011555759105,news
0.04881589142068893,-0.05918053103866387,-0.04485318584526231,news
-0.30511586228664805,-0.013796102144187526,0.006036107681049798,news
-0.12259513898726475,-0.023944388011952086,0.00289904075531411,news
-0.3761702133416126,0.00636358782121634,0.0020864819078692683,news
-0.0491458188865885,-0.04397509171477788,-0.02444468266053009,news
-0.06318677918871093,-0.042471562538311726,-0.020174139797707144,news
-0.46015961506472197,-0.01089313354853551,0.03796308354740341,news
-0.42093512346436696,-0.011641059974427345,0.056732225514994024,news
-0.39781909084740774,0.05156964044897018,0.027118074538650734,news
0.08312495123345244,-0.06597510617565358,-0.057988968222662494,news
0.05969268628662488,0.07136148748959854,0.038817915431615314,news
-0.3313046642126263,-0.03153375953194684,0.012715045931155314,news
0.06372425448030974,-0.014825333200178311,-0.06639147077080808,news
0.015198189244180987,0.0319116092825257,-0.050287985806843655,news
0.04837565722093047,-0.005294312829463202,-0.05574310988514884,news
-0.3554541654011298,0.024462106905946898,0.0024890520427676907,news
0.18461230406389628,0.026934475003675778,0.019891274024158672,news
-0.10506278160853513,-0.04358438183260337,-0.007272461178587582,news
-0.35683856115318224,0.045769026806586996,-0.007045908118928219,news
0.0934829854523808,-0.05419936673589306,-0.07786206096958449,news
-0.4034893199916844,-0.03494792413062309,0.021772412876647017,news
-0.372229783838533,-0.029383408194626426,-0.013108377063100297,news
-0.07323137689134271,-0.012565493037666811,-0.015255647004956172,news
-0.30579910099659335,-0.021350992914371328,0.008267422623098087,news
0.15955947325402703,-0.053663310420382866,-0.06902175083380022,news
-0.2825005665069943,-0.04373423893888047,0.013805784899766554,news
0.04874229289301921,0.030674736271933734,-0.0428013130053348,news
-0.349958581946642,0.021643320602447707,-0.01763581596974976,news
-0.15354332993699038,-0.02505221532700519,0.0009400292345130527,news
-0.04194950540705587,-0.05054761942259408,-0.025408531633156574,news
-0.39239386382772756,-0.025590143923916342,0.014540927032231686,news
0.08095879520628062,-0.07669776054081638,-0.04103780880950493,news
-0.30359998673077926,-0.04392464026999874,0.0018269776805063622,news
-0.2650878984863501,0.00257280095679336,-0.010726369568240787,news
-0.27847528394687965,-0.023701395602350434,0.030439478990536645,news
-0.025006788126773056,0.010759325856905668,-0.04740304651492477,news
-0.31945633309926075,-0.026477176208341915,0.013294461565773378,news
0.05090656880401196,-0.039567839083391856,-0.06137814449937925,news
-0.42036523344760834,-0.03962779861189996,0.008830175073351062,news
0.08012543196314258,-0.06310040370917658,-0.07168591705446904,news
0.0704405976745184,-0.06642519101056049,-0.07554656829872194,news
0.018990881412103148,-0.07489787233528997,-0.05991802986912305,news
0.09773347814485141,-0.07088203466652597,-0.07902043284535873,news
-0.08613743759600692,-0.017559516092557827,-0.02765109772246867,news
-0.015382550254787391,-0.04384548150326722,-0.040409921580347216,news
-0.4000401800793592,-0.021108737812346068,0.012393637098132364,news
0.10976368013297098,-0.04557535513229893,-0.05871816490510229,news
0.04039575147532608,-0.07534029191652301,-0.06945856331694247,news
0.08439403232332764,-0.030737281932425368,-0.03265587494843177,news
-0.33910647677819966,-0.03864630571440781,-0.01643830427763965,news
0.07189314421625607,0.048006191879714034,0.029594762128853175,news
-0.27514914928150613,-0.010607880194858449,-0.008189672372466992,news
-0.06743197278872338,-0.008482855391736216,0.004160577994851132,news
-0.2465579137163818,-0.03481535533549273,-0.008938864928025545,news
0.04247176562470086,-0.03401420594596038,-0.05916799510477645,news
-0.39251269017018353,-0.010998982050018839,0.026230734069784465,news
-0.28263920659592734,0.0276372300959422,0.033780125567871286,news
0.06312896063680412,-0.04233738230472032,-0.045665407470106174,news
-0.3460371876347038,-0.03644294756927802,0.027308555325745124,news
-0.38145789491098653,-0.02568729742632425,0.024432162403711218,news
0.053100198276306014,-0.017656889526604512,-0.047068052378221654,news
-0.330471877974697,-0.02846574834035326,0.004653214558932954,news
-0.10319912194219213,-0.03585121091841641,-0.001843363657699425,news
0.12026178683957778,-0.062397413675226006,-0.04927183122134273,news
-0.3307426402904986,-0.034311135954895725,0.00930844199979124,news
0.09883673888083964,-0.044262382640447163,-0.04684528224501305,news
0.03770589242986411,0.018512784908370876,-0.004892302898806011,news
-0.15343238476417737,-0.0429034554642072,-0.00918988256667806,news
0.15219834491458953,-0.029613334899043605,-0.05537339848710583,news
0.14732949999924697,-0.06085414988067504,-0.06403304341037681,news
-0.057772836986593384,-0.0563897016389892,-0.02521442797954853,news
0.14119409571298955,0.05739758787914467,-0.055977500056236244,news
0.10900603996092503,-0.0061020940300422054,-0.0056623517268,news
0.14656219356018488,0.04067559773802622,-0.014192555585799162,news
0.14063762761800344,-0.02195829761718244,-0.08103067502344558,news
0.06721900418640653,-0.055670089632257724,-0.0538819181746819,opinion
0.042456659468245235,-0.04776346573128613,-0.040988747635589316,opinion
0.021300032582033994,0.019556363855535764,-0.03803364594861539,opinion
0.0033841918199004426,-0.04488071195227888,-0.06318793834640421,opinion
-0.03321015692085478,-0.035958365512266215,-0.02432164371009407,opinion
-0.009616052804514368,-0.04347495330477793,-0.047171050632783776,opinion
-0.05215143616934607,-0.055072923853057856,-0.04792708422972838,opinion
0.0820313721582277,-0.07060029965190996,-0.09622556718701863,opinion
-0.12151863144458855,-0.024590187000253894,-0.007815530014349807,opinion
0.0968062232362057,-0.05613665233931349,-0.07060760529546581,opinion
0.06010992954637893,-0.03145387873691711,-0.01659579678411162,opinion
0.06102802123547543,-0.046858347007797195,-0.07129381353664958,opinion
0.020823382921933163,-0.04701386981215053,-0.0631546480732912,opinion
0.03525318131657687,-0.05980292732018787,-0.06202853141012248,opinion
0.013352212024486824,0.06478752795097653,-0.07142579928756766,opinion
0.048622402953709315,-0.049423709854656474,-0.06196296946134206,opinion
0.12394652092282381,-0.0669114759100015,-0.09171331236648003,opinion
-0.005733336244427361,0.08546615490768925,-0.027988183910037146,opinion
0.06829169614922294,-0.06490076280554954,-0.06672644170821637,opinion
-0.007968025378035388,-0.0360768851378398,-0.0311163312526,opinion
0.14929814158570345,-0.08403927217106305,-0.1093080325331044,opinion
-0.008636917430062627,-0.028443920028764735,-0.03744190500577189,opinion
0.10078821339073066,-0.05635830323909879,-0.07463667602794964,opinion
-0.0890831864292595,-0.01645952850101721,-0.012414149624643185,opinion
-0.04552589547693921,-0.03252529065722009,-0.04436253478306652,opinion
0.01320879076759691,-0.062373851657795784,-0.06655958923518646,opinion
0.07865084207963878,0.11048376729784315,-0.03867415791440073,opinion
0.032819962192867085,-0.011421457334420092,-0.05168063393501388,opinion
0.12959300046902048,-0.04301034301522266,-0.09339821918572744,opinion
0.049959664789006625,-0.0011015781418937018,-0.0036049515281006933,opinion
0.08748376654405064,0.24977742256616428,-0.0839318762015677,opinion
0.16361221850356933,-0.0633634531276496,-0.06871673828939001,opinion
0.022704595646703192,-0.05923000806267857,-0.07049289916012513,opinion
0.1076023573581131,-0.04294517589014905,-0.05800074489275136,opinion
-0.04269387975422378,-0.03407836496478591,-0.03566463043762486,opinion
0.0022726979767603364,0.08068648683630628,-0.03391012101242136,opinion
0.055113546258389254,0.04875050641312812,-0.04622194182030736,opinion
0.047499992015489156,0.01806827053565519,-0.02340692414634139,opinion
0.023552629231142357,0.010290583102915534,-0.021860143898745923,opinion
0.10525953886365848,0.056014631653969076,-0.06703786529850699,opinion
0.04498714383220252,-0.03024488428356086,-0.04561459056946072,opinion
0.010907342946937777,0.02782874444970144,0.015734843919200228,opinion
-0.0024087465945562695,-0.03560336664253824,-0.05276653033737665,opinion
0.08996927199536542,-0.055242285924015117,-0.05981779478591284,opinion
-0.007809006492657677,-0.046255314575797235,-0.04904119147151328,opinion
0.04494964203536276,-0.017624708523316723,-0.07193334810080192,opinion
0.008022110636268896,-0.02428123486183965,-0.011052483719233216,opinion
-0.039531488765656785,-0.029586983838922845,-0.024243356623042722,opinion
0.04122910516936216,-0.04306540785610016,-0.0545048115894088,opinion
0.034383204770087175,-0.043178313471806715,-0.043225754635546315,opinion
0.10607282071151011,-0.08069697646436949,-0.09295192496259502,opinion
0.07893209365705262,-0.05191676380407868,-0.07859246065555815,opinion
0.07210583196773727,-0.03623962138579012,-0.07211361420598263,opinion
0.10658775470356058,-0.03864466236003801,-0.0604052084148103,opinion
-0.06811589101107417,-0.039475750453046764,-0.0242939931459499,opinion
0.09745576798470698,-0.08791623153452062,-0.11157359739360777,opinion
0.170408137290556,0.048935119849862006,-0.08714482427566103,opinion
0.001805101423672893,-0.03133754517600357,-0.053976503640452644,opinion
0.04299473128112902,0.018864692490129672,-0.01957059221670882,opinion
0.13732904228124201,-0.09902159290069314,-0.1253273330117752,opinion
0.07280245441494176,-0.0710058601831451,-0.1069401277133736,opinion
0.0010352489507427431,0.02690819163787533,0.013212820818638758,opinion
0.10065530589022233,-0.10055621708338457,-0.10130693237836533,opinion
0.010565099497441508,-0.04566427524182279,-0.055172078015821524,opinion
0.079510455809709,-0.03244360956174315,-0.05697946461129957,opinion
-0.07171916352820541,-0.03955115194876013,-0.03442259748677227,opinion
0.054832317505414126,-0.05468877886528911,-0.059047627996835425,opinion
-0.07454719441361618,-0.054469529596606364,-0.0554724800842945,opinion
0.0783785967552996,-0.09500198941479897,-0.09376766967451225,opinion
0.0985353203866997,-0.09515798112775019,-0.13624113389116127,opinion
0.18926797135496692,-0.10117998988283777,-0.11843485074529919,opinion
-0.034763897723522535,-0.010295333103633049,-0.02719711501113562,opinion
0.01917905935830104,-0.05224748409305777,-0.060976274718285255,opinion
0.00154321597042382,-0.06661923106851489,-0.06795276892923174,opinion
0.1426921206749408,-0.0759875360316968,-0.103046277655844,opinion
0.03906637352152629,0.05003486446804629,-0.03700979102048397,opinion
-0.08301494099689218,-0.014631313154899373,-0.06369573885818872,opinion
0.10220959942901463,-0.06281309034525114,-0.07965963057118754,opinion
-0.07011982253016902,-0.05095627444080358,-0.06560578043394745,opinion
0.0031197492677372974,-0.009475523895426333,-0.04094933605277043,opinion
0.08544881705333583,-0.06164739636819004,-0.06747347865714283,opinion
0.017177715679942016,-0.0554217333960366,-0.07657729613828197,opinion
0.09118077543771697,-0.06671214342172768,-0.07062835625098289,opinion
0.12683342343812745,0.007217818489523428,-0.05408914227391913,opinion
0.08132756780705079,-0.03461945989527227,-0.061888873619956764,opinion
-0.025574863838798135,-0.04073738321902093,-0.01826650005857926,opinion
-0.03551441726435453,0.04892017361565454,-0.05557620950328981,opinion
0.05801313102302443,0.00879252990515814,-0.06988525372049395,opinion
0.021433773231820972,-0.03394847719860218,-0.05860639933881029,opinion
0.10985771466240858,-0.03827309557502835,-0.0733303878520235,opinion
0.04887097490730166,-0.02186182910417803,-0.03826008401910162,opinion
0.10377831758625489,0.1638625218311066,-0.05342279854707507,opinion
-0.08692371047782628,0.04891770914171151,-0.02668958873379831,opinion
-0.021162494804873595,0.021230423331697612,-0.010802069674661885,opinion
0.0385905895650157,-0.050383735701728,-0.06456101806967575,opinion
0.08244582207754743,-0.07315081624966688,-0.0999426280547026,opinion
0.19331883365930172,-0.07339343789700319,-0.11608559054340763,opinion
0.029155240299264612,-0.025553775011292235,-0.06620279874999697,opinion
-0.031783622346376036,-0.04629254257637613,-0.06134167046658972,opinion
0.06908953939623592,-0.050984731318046324,-0.05008895951110823,opinion
0.042134510719800046,-0.13895977875005314,0.07130955557549906,sport
-0.05835075448709084,-0.02969390382171469,0.04491364885239615,sport
0.09681350142122543,0.04801984678180043,0.5198431089020011,sport
0.044207903319891426,0.011630751716256263,0.07796922527795633,sport
0.1542021480385693,-0.044071053769129585,0.0411511522143512,sport
0.11317522045952055,-0.039937105410380716,0.058462215697330115,sport
-0.09982052578181011,0.05565412991444283,0.09811269372971446,sport
0.14205600880607924,-0.020340466924859243,-0.004956337772550777,sport
-0.008139895401421604,0.009445970109681803,0.35569979239955496,sport
0.05874435502740416,-0.07606784770221421,0.07024156080826341,sport
-0.02657454645687084,-0.0069465458112701875,0.008446027810835798,sport
0.062298773388517775,-0.09658831399090903,0.05187204349335705,sport
0.07077980347616036,-0.13448270330227372,0.05394688657713884,sport
0.0001597772395667472,-0.03140899094517794,0.024486876711970883,sport
0.027304585237734786,0.01798845065951406,0.5188945571458565,sport
0.11806187217841188,-0.014386620191014774,0.07413772122140332,sport
0.10019934463209842,0.027696420736116688,0.11385701421860443,sport
0.06769476482162147,0.05338662688003351,0.12778336959824302,sport
0.08419341922979948,-0.07752073800309509,0.010400409340494415,sport
0.14157792769412345,-0.04178718485150873,0.04970813420805986,sport
-0.06119431130226394,-0.051664465771509856,-0.0010275175811625835,sport
0.11727796205537461,-0.08910289931851786,0.035599350403867976,sport
0.016753339179954002,-0.03584761333938559,-0.02810526556981627,sport
0.14825882789971823,-0.05395950134413047,0.026528276130266204,sport
0.028870326530492655,-0.03439839897296021,0.10237298760305731,sport
0.15798025474295066,-0.05381771019318273,0.038324434237089165,sport
0.024899842787271326,-0.005431030942695186,0.05237248517375705,sport
-0.08117434570240853,0.0037106179213115724,0.01168883298916397,sport
0.12793657925524377,-0.035900284851924334,0.08645515828565556,sport
0.1432521084986282,-0.11800719820764567,0.013277356868281022,sport
0.12207643889636795,-0.0827083379753322,0.04246832988861405,sport
0.06389497996701776,-0.08449151650767699,0.07711456449642526,sport
0.07717527222619744,-0.030577329902983057,0.03326329803056939,sport
-0.023214152182095386,-0.06414271958884123,0.023710224459905588,sport
-0.0389284626947937,-0.1336749429975069,0.084132763591185,sport
0.13441145878331479,0.0034982513961089056,0.06659480702541848,sport
0.06765532064774901,-0.040344188361356635,-0.03512235440333662,sport
0.0064670306823821425,-0.0017333956595234432,0.04664027615601167,sport
-0.005390271835589777,-0.12500941310258556,0.07552725357417803,sport
0.021189156887064197,-0.025496401898294666,-0.00238325430664162,sport
0.048309899947082235,-0.04931388943556525,-0.028799485221282537,sport
0.07995032071784967,-0.057888586363009295,0.09323177153007133,sport
-0.13160932837846998,0.014357044011267193,0.05750118436166511,sport
0.0713237668660037,0.011311155246527569,0.03784832433800323,sport
0.041400031095929456,0.04164296256740587,0.5143960853639753,sport
0.13578947853306875,-0.04896959919608722,0.0456791410530005,sport
-0.027676397907075805,-0.004430684115896974,0.1193001506665433,sport
0.13282628796023555,-0.05529096803203812,0.050303674057638796,sport
0.056720553233362045,0.002904150941538858,0.11628177735642369,sport
0.039594184196352,-0.008770462073797137,0.07747288176573233,sport
0.001035030566531708,-0.043297306639192804,-0.020831501322916557,sport
0.06674214766464817,-0.021039530459271514,0.05200874520972554,sport
0.07749017968592366,-0.07451435252873645,0.010686677013663447,sport
0.006818008187473316,-0.07129918604198313,0.0021806186837520177,sport
0.15769174530668245,-0.027818263126513348,0.07568825995328893,sport
0.1523541893611089,-0.07065933360182336,0.07114587098893373,sport
0.17001871565957472,-0.0710204960235504,0.053462999460282275,sport
0.05670464446063016,-0.04788931389601939,0.047185591386136795,sport
0.1140380812445474,0.05236492838509738,0.4724278673001942,sport
0.03648733700139559,0.0443286585688852,0.5288838436145447,sport
0.0008639246897777068,-0.03472278386873367,0.061726220683869015,sport
-0.02723851141973197,-0.030042034348088806,0.047243407570827727,sport
0.06082585411422067,-0.03870822165893189,0.02145941977268513,sport
0.10069757334757383,-0.00833452965103122,0.09240617598080163,sport
0.09490238459843586,-0.06318469518166396,0.11849057497966542,sport
0.11767698259909878,-0.03890729252238835,0.05982480026687719,sport
0.08460986651006909,0.028159653815805517,0.533243270129454,sport
0.030705522749957605,-0.049896386132547904,0.04569974379397922,sport
-0.001241262945768436,0.00882688795247054,0.061847249456887264,sport
0.14591772057468838,-0.05127230121222843,0.0345945543808863,sport
0.10886669347412323,-0.06825795577574527,-0.025361871819826985,sport
-0.09920510779266914,0.0022184342266936287,0.06573448630349116,sport
0.06262488967771353,0.05231333774765501,0.26428099710894554,sport
0.08142729957216008,-0.04475216410129535,0.05596398307832569,sport
0.12641819592412415,0.05702510305672687,0.5365502980186964,sport
0.13344880090731312,-0.052717744075340876,0.02087359881092732,sport
-0.03556228886208011,-0.03273607813160884,0.05546232477052799,sport
-0.04781162128368178,0.0672265792858359,0.10610813165721424,sport
-0.058519332029313795,0.012953003476480082,0.041433713658942634,sport
0.07741385918794942,-0.03192334865906421,0.0901954878376091,sport
0.0917164684782441,0.006964174630529631,0.4957416363610954,sport
0.10760392904787763,0.029936584216346426,0.5485822133925666,sport
-0.03763539744613453,-0.03980057423502422,0.002641646679523629,sport
0.023678955229333706,-0.02530615268357321,0.06608681513045775,sport
0.05907999711937843,-0.0358579324030505,0.044125566321720315,sport
-0.024106765745680006,0.0017218479465309993,0.05458114713736333,sport
0.0571442733986007,-0.008336812683917097,0.011236211886940095,sport
0.1497575348295044,-0.023991763812718885,0.04031048579265382,sport
0.0037645757377615767,-0.027845552646019234,0.05936427493305687,sport
0.08132219652616413,-0.05766796816256214,0.01807371664989799,sport
0.00579662356443736,-0.13566818233432185,0.07572570570860639,sport
0.22914579160000093,-0.09500116152939385,0.1034748053690443,sport
0.18228282242006694,-0.05772435810188259,0.10675907210819852,sport
0.10928146034520196,-0.08402626576837069,0.06995454189046613,sport
0.08013658121652285,-0.07886465163467445,0.030091156044922157,sport
0.09443359512524788,0.041891555631180084,0.6029164416519216,sport
0.16362554774365848,-0.07359968901969362,0.013540376088562041,sport
0.07299915656841705,0.017779344588379393,0.5346704988428257,sport
0.017548342651719846,-0.022076067726869278,0.036662630728313904,sport
